cell_id,elevation,corine_landuse,temperature,precipitation,population,soil_class
N15517356,65.63121157276387,211,-44.0,690.0,0.0,
N15517347,55.495006483428334,211,-44.0,678.0,0.0,
N15517343,52.915745248599926,211,-44.0,676.0,0.0,
N15517344,56.84501928212691,211,-44.0,678.0,0.0,
N15517354,60.89124484938018,211,-44.0,693.0,0.0,
N15517357,64.62193586388413,211,-44.0,669.0,0.0,
N15517453,82.66306896598972,211,-44.0,719.0,0.0,
N15517445,80.82337733677456,211,-44.0,709.0,0.0,
N15517444,76.09595832046197,313,-44.0,704.0,0.0,
N15517451,78.4514245792311,211,-44.0,701.0,0.0,
N15517452,75.85890509157764,211,-44.0,709.0,0.0,
N15517450,77.83687311289262,211,-44.0,711.0,0.0,
N15517442,75.39864037961377,211,-44.0,701.0,0.0,
N15517456,79.47584300138513,211,-44.0,703.0,0.0,
N15517448,78.86746091258769,211,-44.0,707.0,0.0,
N15517457,82.92380508111448,211,-44.0,716.0,0.0,
N15517480,79.68577996078803,112,-44.0,704.0,0.0,
N15517447,83.26509499063297,231,-45.0,707.0,0.0,
N15517455,80.45974606883769,211,-44.0,716.0,0.0,
N15517454,80.1022469656808,211,-44.0,715.0,0.0,
N15516526,54.84035336241431,312,-45.0,700.0,0.0,
N15516518,57.09658829046755,312,-45.0,702.0,0.0,
N15516527,52.10606843598035,231,-44.0,688.0,0.0,
N15516517,60.76860863821848,312,-45.0,706.0,0.0,
N15516514,57.31745529174805,312,-45.0,698.0,0.0,
N15516516,64.03349382050183,312,-46.0,718.0,0.0,
N15516525,56.74952254003408,312,-45.0,689.0,0.0,
N15516524,53.687073298863005,312,-45.0,684.0,0.0,
N15516523,50.55538278696488,243,-44.0,671.0,0.0,
N15516515,47.42157714220942,243,-45.0,680.0,0.0,
N15516520,49.39562147490832,312,-44.0,671.0,0.0,
N15516550,49.06429407547931,313,-44.0,670.0,0.0,
N15516551,51.13103742015605,313,-44.0,668.0,0.0,
N15516553,47.549959922323424,311,-44.0,662.0,0.0,
N15516542,67.8229705654845,312,-46.0,727.0,0.0,
N15516541,72.83793422154018,312,-46.0,730.0,0.0,
N15516528,51.79297412171656,312,-45.0,684.0,0.0,
N15517306,47.80190168108259,312,-44.0,684.0,0.0,
N15516552,51.8504939955108,312,-45.0,684.0,0.0,
N15516505,57.050621733373525,312,-45.0,693.0,0.0,
N15516501,52.80850733542929,312,-46.0,689.0,0.0,
N15516510,50.49162938643475,312,-45.0,693.0,0.0,
N15516502,49.12887067210917,313,-45.0,672.0,0.0,
N15516504,63.010230006003866,312,-46.0,702.0,0.0,
N15516503,50.718704301483776,312,-45.0,666.0,0.0,
N15516511,53.11719505154357,312,-45.0,672.0,0.0,
N15516508,67.27810279690489,312,-46.0,719.0,0.0,
N15516507,66.81364067233339,312,-46.0,704.0,0.0,
N15516513,49.24840584579779,312,-45.0,692.0,0.0,
N15517302,45.31898716517857,312,-44.0,665.0,0.0,
N15517301,46.1529868768186,312,-44.0,669.0,0.0,
N15517310,47.16050938197544,231,-44.0,671.0,0.0,
N15517305,47.16329450023417,312,-44.0,674.0,0.0,
N15517300,48.4594401145468,312,-44.0,664.0,0.0,
N15516522,48.063402214828805,231,-44.0,659.0,0.0,
N15517077,63.32938548496792,312,-45.0,701.0,0.0,
N15517076,64.83411352975028,312,-45.0,694.0,0.0,
N15517068,62.34382855162329,231,-45.0,685.0,0.0,
N15517067,59.41562761579241,231,-45.0,676.0,0.0,
N15517313,45.678120827188295,112,-43.0,671.0,0.0,
N15517308,48.119292200828085,122,-44.0,680.0,0.0,
N15517303,52.4715046006806,312,-44.0,687.0,0.0,
N15517304,50.73388212554309,312,-44.0,680.0,0.0,
N15517311,48.169643557801535,312,-44.0,669.0,0.0,
N15516287,56.02303360919563,211,-45.0,673.0,0.0,
N15516286,55.61249191906988,211,-44.0,683.0,0.0,
N15516284,56.54636507618184,211,-44.0,655.0,0.0,
N15516278,61.1252252228406,312,-45.0,672.0,0.0,
N15516283,60.26606913975307,231,-45.0,674.0,0.0,
N15516285,59.273878837118346,211,-44.0,657.0,0.0,
N15517060,54.11771070040189,211,0.0,681.0,0.0,
N15516282,0.0,211,0.0,667.0,0.0,
N15517063,60.89771831278898,211,-44.0,673.0,0.0,
N15516281,49.36411709255643,211,0.0,675.0,0.0,
N15516521,48.06027867842694,231,-44.0,667.0,0.0,
N15516512,50.73415320260184,231,-45.0,681.0,0.0,
N15517066,57.614161977962574,211,-44.0,655.0,0.0,
N15516288,54.99503731241032,211,-44.0,656.0,0.0,
N15516548,45.17710580631178,313,-44.0,680.0,0.0,
N15516556,45.517155005007375,313,-44.0,674.0,0.0,
N15516572,44.9990509188905,324,-44.0,686.0,0.0,
N15516546,60.18098410781549,312,-46.0,703.0,0.0,
N15516547,56.79398633995834,312,-45.0,710.0,0.0,
N15516554,45.95706620508311,311,-44.0,667.0,0.0,
N15516555,44.49665474405094,311,-44.0,673.0,0.0,
N15516557,45.985832759312224,313,-44.0,668.0,0.0,
N15516545,59.7392149166185,311,-45.0,718.0,0.0,
N15516544,65.10798909712811,312,-46.0,718.0,0.0,
N15516580,45.09954016549246,313,-44.0,682.0,0.0,
N15516571,55.05561081244021,312,-45.0,705.0,0.0,
N15516558,44.88439738993742,412,-44.0,665.0,0.0,
N15516534,63.07749775477818,312,-46.0,669.0,0.0,
N15516535,64.46722575596401,312,-46.0,687.0,0.0,
N15516531,63.16144047951212,312,-46.0,672.0,0.0,
N15516533,61.38556811274314,312,-46.0,663.0,0.0,
N15516455,61.843505703673074,312,-46.0,684.0,0.0,
N15516540,72.0096910437759,312,-46.0,709.0,0.0,
N15516532,67.20817137737663,312,-46.0,692.0,0.0,
N15516530,68.28690462696309,312,-46.0,694.0,0.0,
N15516538,58.99981525966099,311,-46.0,681.0,0.0,
N15516537,59.49441769658303,311,-46.0,678.0,0.0,
N15516536,61.30747728931661,231,-46.0,688.0,0.0,
N15516458,68.39609076052295,312,-47.0,700.0,0.0,
N15516543,65.88736024194834,312,-46.0,703.0,0.0,
N15517331,41.269040477519134,313,-44.0,659.0,0.0,
N15517332,43.32761133933554,313,-44.0,663.0,0.0,
N15517334,41.55615164309132,313,-44.0,651.0,0.0,
N15517335,42.30050682534977,313,-44.0,662.0,0.0,
N15517330,49.61713915455098,112,-44.0,686.0,0.0,
N15517316,45.66264787012217,231,-43.0,664.0,0.0,
N15517340,45.26840895049426,231,-43.0,658.0,0.0,
N15517307,50.45524239053532,142,-44.0,679.0,0.0,
N15517333,43.77197429112026,412,-44.0,657.0,0.0,
N15541010,61.81117964764031,211,-45.0,703.0,0.0,
N15517668,66.6484126655423,211,-45.0,705.0,0.0,
N15517676,56.9562444881517,211,-45.0,701.0,0.0,
N15541002,61.25383657338668,211,-45.0,696.0,0.0,
N15517667,68.6357199999751,313,-46.0,711.0,0.0,22.0
N15517666,69.75176892961774,313,-46.0,707.0,0.0,22.0
N15541001,63.54454110593212,313,-46.0,717.0,0.0,22.0
N15541000,66.32948396643813,313,-46.0,709.0,0.0,22.0
N15517677,50.31891421882474,311,-45.0,689.0,0.0,
N15517674,54.562605565908,311,-45.0,695.0,0.0,
N15517675,53.88255419049944,211,-44.0,685.0,0.0,
N15517678,51.66296160950952,211,-45.0,688.0,0.0,
N15517665,62.24537814393335,211,-45.0,704.0,0.0,
N15517673,59.17374568082848,211,-45.0,704.0,0.0,
N15541013,58.06274850027902,211,-45.0,697.0,0.0,
N15541011,59.8792484828404,211,-45.0,702.0,0.0,
N15541005,60.92592317230847,211,-45.0,695.0,0.0,
N15541014,58.81476803215183,211,-45.0,707.0,0.0,
N15541004,65.70344208697884,211,-46.0,712.0,0.0,22.0
N15541003,76.08951085927535,211,-46.0,726.0,0.0,22.0
N15541012,51.01989761663943,211,-44.0,687.0,0.0,
N15516884,68.65261755184251,313,-46.0,706.0,0.0,
N15516885,69.78071018141144,311,-46.0,706.0,0.0,
N15516887,71.09095678524095,313,-46.0,705.0,0.0,
N15516883,72.30873434884208,312,-46.0,698.0,0.0,
N15516875,73.67017099808673,313,-47.0,695.0,0.0,
N15516878,75.6980737180126,312,-46.0,698.0,0.0,
N15517660,67.86093988223952,211,-45.0,703.0,0.0,
N15517661,64.78943470546177,211,-45.0,704.0,0.0,
N15517663,69.37446064851721,211,-46.0,705.0,0.0,
N15516880,71.03901049555564,312,-46.0,695.0,0.0,
N15516888,70.26752012603137,243,-46.0,708.0,0.0,22.0
N15540222,75.65707241759009,243,-47.0,718.0,0.0,22.0
N15540221,73.12814533467196,243,-46.0,707.0,0.0,22.0
N15516886,71.2525960182657,313,-46.0,693.0,0.0,22.0
N15540220,74.34919536357023,211,-46.0,693.0,0.0,22.0
N15540212,75.95332196294045,211,-47.0,706.0,0.0,22.0
N15517664,66.62801960536412,211,-45.0,701.0,0.0,
N15517685,52.03623176107601,211,-44.0,668.0,0.0,
N15517681,52.10231601948641,211,-44.0,675.0,0.0,
N15517682,53.47475931595783,211,-44.0,685.0,0.0,
N15517684,50.11808590013154,211,-44.0,665.0,0.0,
N15517683,56.327271986980826,211,-44.0,691.0,0.0,
N15517672,54.981894512565766,211,-44.0,686.0,0.0,
N15517680,53.60493414742606,211,-44.0,688.0,0.0,
N15517760,54.24573594696668,211,-44.0,692.0,0.0,
N15517658,53.0710686664192,211,-44.0,689.0,0.0,
N15517737,53.6746335710798,312,-44.0,681.0,0.0,
N15517736,51.67711219009088,312,-44.0,682.0,0.0,
N15517761,54.40309104140924,211,-44.0,687.0,0.0,
N15517657,54.35248409971899,211,-44.0,673.0,0.0,
N15517688,53.37970648006517,211,-44.0,670.0,0.0,
N15517687,52.17344517610511,211,-44.0,665.0,0.0,
N15517763,55.47374748697087,211,-44.0,678.0,0.0,
N15517686,55.152073451450896,211,-44.0,687.0,0.0,
N15517646,59.768025300940685,211,-44.0,690.0,0.0,
N15517647,53.786966284927054,211,-44.0,674.0,0.0,
N15517670,63.50570001407545,211,-45.0,707.0,0.0,
N15517671,57.66106259092993,211,-44.0,686.0,0.0,
N15517638,58.20120176977041,112,-45.0,691.0,0.0,
N15517645,53.06150817871094,211,-44.0,667.0,0.0,
N15517653,52.881427998445474,211,-44.0,670.0,0.0,
N15517648,51.6334532134387,231,-44.0,667.0,0.0,
N15517643,57.55038459933534,112,-45.0,679.0,0.0,
N15517662,62.97226559385962,211,-45.0,693.0,0.0,
N15517656,50.65398188999721,211,-44.0,677.0,0.0,
N15541032,73.61729695845624,231,-46.0,724.0,0.0,22.0
N15541031,77.02640268753986,313,-47.0,736.0,0.0,22.0
N15541040,66.6577427922463,313,-46.0,712.0,0.0,22.0
N15541008,70.70873641967773,231,-46.0,715.0,0.0,22.0
N15541030,89.23881421770368,313,-47.0,739.0,0.0,22.0
N15540252,89.9099974340322,243,-47.0,736.0,0.0,22.0
N15541007,80.79807359345105,313,-47.0,738.0,0.0,22.0
N15541006,83.94490860919564,311,-47.0,741.0,0.0,22.0
N15541016,69.83605707908163,312,-46.0,721.0,0.0,
N15541017,62.00308141903002,231,-45.0,718.0,0.0,
N15541035,81.34985227000956,211,-46.0,717.0,0.0,22.0
N15541043,76.02786068040497,211,-46.0,722.0,0.0,22.0
N15541033,89.97756490902024,211,-47.0,729.0,0.0,22.0
N15541034,83.19432161292251,231,-47.0,736.0,0.0,22.0
N15541041,73.37910056600765,313,-46.0,727.0,0.0,22.0
N15541042,66.3422484105947,211,-45.0,717.0,0.0,
N15540224,88.48079478983976,211,-47.0,722.0,0.0,22.0
N15540223,85.81556872932278,211,-47.0,710.0,0.0,22.0
N15540227,89.907156185228,313,-47.0,722.0,0.0,22.0
N15540226,86.92017644765426,231,-47.0,698.0,0.0,22.0
N15540215,80.95429245306521,313,-47.0,707.0,0.0,22.0
N15540214,87.27462970967196,231,-47.0,713.0,0.0,22.0
N15540218,86.02206514319595,312,-47.0,703.0,0.0,5.0
N15540217,87.50222747179927,312,-47.0,705.0,0.0,1.0
N15540225,76.17950766427177,312,-47.0,721.0,0.0,22.0
N15540251,95.42120127775232,211,-48.0,714.0,0.0,22.0
N15540228,91.52340573680644,211,-47.0,728.0,0.0,22.0
N15540250,86.67768003502671,231,-48.0,703.0,0.0,0.0
N15540242,85.6823341213927,231,-48.0,695.0,0.1132748201489448,1.0
N15541024,51.642122930409954,211,-44.0,669.0,0.0,
N15541023,51.40057256270428,211,-44.0,669.0,0.0,
N15541025,54.442005546725525,112,-44.0,674.0,0.0,
N15541021,53.23600387573242,112,-44.0,669.0,0.0,
N15541015,61.15194671008052,211,-44.0,698.0,0.0,
N15541022,55.62295680143395,112,-44.0,675.0,0.0,
N15541100,57.295797386947946,211,-44.0,671.0,0.0,
N15541020,48.543986028554485,211,-44.0,669.0,0.0,
N15541027,49.11153154957052,211,-44.0,669.0,0.0,
N15541018,65.53415282891721,211,-45.0,707.0,0.0,
N15541026,55.38228918581593,211,-44.0,700.0,0.0,
N15541103,55.255131779884806,211,-44.0,668.0,0.0,
N15516787,72.56674225476323,312,-47.0,676.0,0.0,1.0
N15516788,71.23371653654138,312,-47.0,686.0,0.0,22.0
N15516784,77.50335039411273,312,-47.0,689.0,0.0,22.0
N15516778,68.58413960982342,312,-47.0,675.0,0.0,5.0
N15516783,67.20133761970364,312,-47.0,660.0,0.0,17.0
N15516786,68.56755782146843,312,-47.0,664.0,0.0,0.0
N15516863,80.003591732103,312,-48.0,711.0,0.0,22.0
N15516785,82.21342203568439,211,-48.0,702.0,0.0,22.0
N15516864,72.61680603027344,211,-47.0,691.0,0.0,22.0
N15516860,79.70693082225566,211,-47.0,707.0,0.0,22.0
N15516782,73.18786776795679,231,-47.0,686.0,0.0,22.0
N15516781,71.42585147157007,231,-47.0,684.0,0.0,22.0
N15540122,75.00001152194277,312,-47.0,672.0,0.0,5.0
N15540121,70.26624453797632,312,-47.0,667.0,0.2266856133937835,1.0
N15540120,70.46682606911173,312,-48.0,678.0,0.2507868409156799,1.0
N15540112,74.41089583416374,312,-47.0,674.0,0.215849220752716,1.0
N15516866,77.57572765739597,311,-47.0,693.0,0.0,22.0
N15516867,76.58362049959143,211,-47.0,695.0,0.0,22.0
N15516773,71.6366958618164,312,-48.0,674.0,0.0,22.0
N15516770,71.50433116056482,312,-47.0,670.0,0.0,22.0
N15516771,69.36715783878249,312,-47.0,680.0,0.0,22.0
N15516765,69.17199434552874,311,-48.0,666.0,0.0,10.0
N15516774,71.43424006870815,312,-48.0,677.0,0.0,22.0
N15516762,75.21503946732501,324,-48.0,675.0,0.0,22.0
N15516764,74.74484128368144,312,-48.0,684.0,0.0,22.0
N15516772,71.14590851141482,242,-48.0,686.0,0.0,22.0
N15516777,70.52427034961934,312,-48.0,673.0,0.0577749870717525,1.0
N15516776,70.38407173935248,312,-48.0,672.0,0.0577749870717525,5.0
N15516768,76.57963639862683,311,-48.0,689.0,0.0,5.0
N15516775,74.71370634740713,312,-47.0,681.0,0.0,22.0
N15516780,69.61040068645866,312,-47.0,678.0,0.0,22.0
N15516870,67.0370315240354,312,-47.0,677.0,0.0,22.0
N15516871,69.500974382673,211,-46.0,676.0,0.0,
N15516846,70.76213260572784,211,-46.0,669.0,0.0,22.0
N15516861,77.96776892214405,211,-47.0,685.0,0.0,22.0
N15516862,65.31860538404815,231,-46.0,669.0,0.0,22.0
N15516837,68.23751052545042,211,-46.0,655.0,0.0,22.0
N15516848,70.34369978612783,211,-47.0,683.0,0.0,
N15516847,70.80613256960498,242,-46.0,679.0,0.0,
N15516838,66.54733362003249,211,-46.0,649.0,0.0,
N15516874,69.8950813449159,311,-47.0,675.0,0.0,
N15516873,67.71067553150411,312,-47.0,672.0,0.0,22.0
N15516877,73.05325550935706,231,-47.0,682.0,0.0,
N15516865,68.91908178524095,211,-47.0,669.0,0.0,22.0
N15516872,71.87852057632135,211,-46.0,683.0,0.0,
N15516758,71.72963200783244,312,-47.0,699.0,0.0,
N15516754,70.34882860767598,231,-47.0,694.0,0.0,
N15516833,74.22706744135643,312,-47.0,712.0,0.0,
N15516755,71.03650859910614,312,-47.0,709.0,0.0,
N15516757,74.32487269810268,211,-47.0,691.0,0.0,22.0
N15516836,72.13469291219906,311,-47.0,712.0,0.0,22.0
N15516756,78.80288914271763,211,-47.0,692.0,0.0,
N15516834,54.48944309779576,231,-46.0,669.0,0.0,
N15540127,75.53117619728556,243,-48.0,674.0,0.2290584444999694,0.0
N15540126,79.33992144526268,243,-48.0,678.0,0.4489873051643371,1.0
N15540151,81.21573888039103,231,-48.0,671.0,0.2104742228984832,1.0
N15540118,74.9644966903998,211,-48.0,666.0,0.8343815803527832,0.0
N15540117,74.08266495685189,312,-48.0,672.0,0.4897535741329193,0.0
N15540125,79.04969071368782,312,-47.0,673.0,0.1772424131631851,1.0
N15540203,76.03419510199099,312,-47.0,672.0,0.0,5.0
N15540128,75.75841491076412,312,-47.0,665.0,0.1801780611276626,0.0
N15540124,82.71655522560587,312,-48.0,686.0,0.1993615925312042,5.0
N15540123,75.20964937793966,312,-48.0,687.0,0.7029429078102112,1.0
N15540150,83.67151844258211,231,-48.0,676.0,0.1188471838831901,1.0
N15540152,82.97239031110492,312,-48.0,673.0,0.1109706610441207,0.0
N15540154,83.60945113824339,312,-48.0,668.0,0.1323152780532837,1.0
N15540142,79.11583398312939,211,-48.0,677.0,0.622573733329773,0.0
N15540145,82.82437896728516,211,-48.0,659.0,0.3741084933280945,6.0
N15540206,79.18877660011759,313,-48.0,679.0,0.1452143937349319,1.0
N15540105,73.78367412333586,312,-48.0,671.0,0.1150448322296142,4.0
N15540110,76.7925060038664,312,-48.0,672.0,0.0971034914255142,5.0
N15540113,71.28211866106305,312,-48.0,669.0,0.2534098625183105,5.0
N15540104,83.9235338483538,312,-49.0,707.0,0.1456867605447769,1.0
N15540111,76.0519001240633,312,-48.0,684.0,0.0589329786598682,1.0
N15540102,73.47328886693838,312,-48.0,681.0,0.0588945820927619,5.0
N15540116,74.73119323107662,242,-48.0,669.0,0.3661152124404907,0.0
N15540108,75.24217551095145,211,-48.0,663.0,0.4986729025840759,1.0
N15540107,74.79556819370815,211,-48.0,664.0,0.376592218875885,1.0
N15540114,72.94718574991032,312,-48.0,675.0,0.2018442749977111,5.0
N15540115,71.52757434455715,312,-48.0,674.0,0.2739638984203338,0.0
N15540210,92.90544657804529,211,-47.0,688.0,0.0,22.0
N15540202,80.90179754763233,211,-47.0,677.0,0.0,22.0
N15540205,88.08527529969507,211,-47.0,682.0,0.0,22.0
N15540201,83.11999760841837,312,-47.0,697.0,0.0,22.0
N15540200,76.03457174495774,312,-47.0,681.0,0.0,8.0
N15540204,85.0446174777284,312,-48.0,698.0,0.0,22.0
N15516876,82.3845054470763,211,-47.0,701.0,0.0,22.0
N15540211,92.7027033591757,231,-47.0,734.0,0.0,22.0
N15516868,82.77022786043128,211,-47.0,687.0,0.0,22.0
N15540213,88.37185622234733,211,-48.0,689.0,0.0,22.0
N15540216,89.91973627830038,243,-48.0,703.0,0.0,22.0
N15540208,86.36373994788345,211,-48.0,675.0,0.0,22.0
N15540207,82.22491050253109,312,-48.0,682.0,0.0,22.0
N15517714,52.68863685763612,231,-43.0,679.0,0.0,
N15517715,51.37940301700514,231,-43.0,677.0,0.0,
N15517717,51.9295920547174,231,-43.0,679.0,0.0,
N15517716,52.638997292032045,231,-43.0,682.0,0.0,
N15517718,54.17490013278261,231,-43.0,690.0,0.0,
N15517705,58.44676644461496,211,-44.0,692.0,0.0,
N15517713,59.2937425107372,211,-43.0,680.0,0.0,
N15517708,55.0669171858807,243,-44.0,699.0,0.0,
N15517720,54.438397543770925,242,-43.0,689.0,0.0,
N15517712,58.7279681770169,211,-43.0,686.0,0.0,
N15517723,57.568927687041615,211,-43.0,703.0,0.0,
N15517711,61.45907242444097,211,-43.0,678.0,0.0,
N15517710,67.05332993487923,211,-44.0,700.0,0.0,
N15517742,47.698967447086254,231,-43.0,678.0,0.0,
N15517741,49.62273897443499,231,-43.0,684.0,0.0,
N15517740,60.57259493458028,312,-44.0,712.0,0.0,
N15517732,58.947683840381856,312,-44.0,700.0,0.0,
N15517726,60.363300946294046,312,-44.0,727.0,0.0,
N15517724,57.04139102235132,211,-43.0,726.0,0.0,
N15517727,55.61939574261101,312,-43.0,727.0,0.0,
N15517700,69.83467413454639,211,-44.0,668.0,0.0,
N15517622,66.40998412151725,211,-44.0,654.0,0.0,
N15517701,70.12729901683574,211,-44.0,687.0,0.0,
N15517703,64.10223030557438,211,-44.0,666.0,0.0,
N15517621,59.65043982680963,211,-44.0,662.0,0.0,
N15517624,59.36362862100407,211,-44.0,668.0,0.0,
N15517468,72.79286333979393,211,-44.0,683.0,0.0,
N15517466,69.8894344251983,311,-45.0,681.0,0.0,
N15517388,70.59678509770607,211,-45.0,680.0,0.0,
N15517704,68.27767866484973,211,-44.0,686.0,0.0,
N15517706,55.169087390510406,231,-44.0,663.0,0.0,
N15517625,55.5496032092036,211,-44.0,670.0,0.0,
N15517702,64.02899714878627,242,-44.0,689.0,0.0,
N15517800,53.11626029501156,211,-42.0,699.0,0.0,
N15517566,59.835249453174825,211,-43.0,682.0,0.0,
N15517567,56.774082962347535,211,-42.0,707.0,0.0,
N15517722,52.18659615030094,211,-42.0,671.0,0.0,
N15517801,50.9820644612215,211,-42.0,707.0,0.0,
N15517487,55.16756890744579,211,-43.0,673.0,0.0,
N15517488,60.46466204584861,211,-43.0,690.0,0.0,
N15517721,52.5491916890047,211,-43.0,679.0,0.0,
N15517568,58.41629806829958,211,-43.0,720.0,0.0,
N15517564,61.76049384292291,211,-43.0,722.0,0.0,
N15517565,60.26581534560846,211,-42.0,720.0,0.0,
N15517563,68.78947448730469,211,-44.0,729.0,0.0,
N15517485,69.99229392226862,242,-43.0,709.0,0.0,
N15517804,43.37418295412648,211,-42.0,692.0,0.0,
N15517803,43.73756229634188,211,-42.0,684.0,0.0,
N15517725,47.426772837736166,211,-42.0,690.0,0.0,
N15517802,41.71110884997309,231,-42.0,692.0,0.0,
N15517576,41.27485275268555,311,-41.0,674.0,0.0,
N15517475,74.15162098164461,211,-44.0,692.0,0.0,
N15517474,75.54658648432518,211,-44.0,696.0,0.0,
N15517483,66.6506989926708,211,-43.0,675.0,0.0,
N15517478,72.89045030243543,112,-44.0,685.0,0.0,
N15517477,74.11234641561703,211,-44.0,696.0,0.0,
N15517476,74.45975961490554,242,-44.0,698.0,0.0,
N15517481,77.61530008121413,211,-44.0,710.0,0.0,
N15517472,82.01328978246572,312,-44.0,704.0,0.0,
N15517471,74.94265046411631,313,-44.0,696.0,0.0,
N15517486,66.87591949774294,242,-44.0,689.0,0.0,
N15517484,64.47363203399036,211,-43.0,676.0,0.0,
N15517746,55.33443194019552,242,-44.0,703.0,0.0,
N15517744,50.38119499050841,242,-43.0,700.0,0.0,
N15517747,51.65834605937101,311,-44.0,696.0,0.0,
N15517738,50.03244205397002,231,-43.0,667.0,0.0,
N15517734,47.51653982668507,311,-44.0,677.0,0.0,
N15517735,52.21339073959662,231,-43.0,668.0,0.0,
N15517745,50.886319997359294,312,-43.0,693.0,0.0,
N15517750,52.16513372927296,243,-43.0,698.0,0.0,
N15517753,51.13513572848573,211,-43.0,693.0,0.0,
N15517743,61.289108198516224,242,-44.0,714.0,0.0,
N15517770,49.726180641018615,211,-43.0,690.0,0.0,
N15517748,48.50644613772023,242,-43.0,695.0,0.0,
N15517652,60.92236514967315,312,-44.0,695.0,0.0,
N15517730,51.78129523141043,312,-44.0,679.0,0.0,
N15517655,58.22272335753149,311,-44.0,684.0,0.0,
N15517733,59.55669901322345,312,-44.0,692.0,0.0,
N15517651,56.36960835359535,312,-44.0,690.0,0.0,
N15517654,56.86340900343291,311,-44.0,679.0,0.0,
N15517707,54.23404312133789,231,-44.0,678.0,0.0,
N15517731,50.14592774060308,312,-44.0,682.0,0.0,
N15517628,66.09908520445532,312,-45.0,711.0,0.0,
N15517752,43.156672107930085,311,-42.0,695.0,0.0,
N15517830,44.48366819109236,311,-42.0,701.0,0.0,
N15517728,43.88088078401527,211,-42.0,692.0,0.0,
N15517751,44.6179993298589,231,-42.0,705.0,0.0,
N15517807,43.533776341652384,211,-42.0,692.0,0.0,
N15517806,44.12636753004424,211,-42.0,692.0,0.0,
N15517833,48.567289702746336,211,-42.0,693.0,0.0,
N15517755,50.365121724654216,211,-43.0,693.0,0.0,
N15517831,43.92464423666195,311,-42.0,710.0,0.0,
N15526437,23.023611068725582,312,-33.0,667.0,0.0,
N15526436,26.50658205935829,311,-33.0,667.0,0.0,
N15526438,14.07334530353546,311,0.0,657.0,0.0,
N15526461,24.77878426532356,311,-33.0,668.0,0.0,
N15526358,35.88139249840561,312,-34.0,676.0,0.0,
N15526357,38.61186950060786,242,-35.0,670.0,0.0,
N15526382,36.71804237365723,311,-34.0,675.0,0.0,
N15526462,12.657115975204778,311,-32.0,652.0,0.0,
N15526464,16.036582615910746,211,-32.0,644.0,0.0,
N15526460,29.243945958663005,312,-33.0,672.0,0.0,
N15526385,27.765079653992945,312,-33.0,655.0,0.0,
N15526446,8.833122786353616,313,-31.0,652.0,0.0,
N15526470,9.275541996469302,311,-31.0,645.0,0.0,
N15526353,33.67531204223633,242,-35.0,649.0,0.0,
N15526345,25.392823791503908,231,0.0,641.0,0.0,
N15526344,40.26637718894265,311,0.0,659.0,0.0,
N15526343,43.13798623335989,311,0.0,658.0,0.0,
N15526356,44.89598854220643,211,-35.0,663.0,0.0,
N15526348,44.17303832696409,211,-35.0,659.0,0.0,
N15526347,41.01738412039621,231,-35.0,635.0,0.0,
N15526346,41.46378575539102,231,-35.0,655.0,0.0,
N15526355,0.0,243,0.0,672.0,0.0,
N15526466,19.18575111700564,242,-33.0,663.0,0.0,
N15526467,13.79865278516497,211,-32.0,642.0,0.0,
N15526700,16.62635102563975,242,-32.0,649.0,0.0,
N15526622,27.404883715571188,311,-33.0,674.0,0.0,
N15526701,13.525179473721252,211,-32.0,645.0,0.0,
N15526387,29.33711748707051,312,-34.0,658.0,0.0,
N15526388,26.28524636249153,311,-33.0,659.0,0.0,
N15526621,29.209517148076277,312,-34.0,658.0,0.0,
N15526465,12.382136481148857,211,-31.0,632.0,0.0,
N15526468,11.379256345787828,211,-31.0,632.0,0.0,
N15526463,26.797286928916463,243,-33.0,667.0,0.0,
N15526703,11.51262627329145,242,-32.0,641.0,0.0,
N15526704,9.575684381991016,231,-31.0,633.0,0.0,
N15526625,17.458227624698562,242,-33.0,648.0,0.0,
N15526624,27.368009567260746,313,-34.0,658.0,0.0,
N15526476,8.972433187523666,211,-31.0,645.0,0.0,
N15526702,9.407129696437291,211,-31.0,625.0,0.0,
N15526710,7.9865385464259555,211,-31.0,636.0,0.0,
N15526375,38.79061056643116,211,-35.0,650.0,0.0,
N15526374,41.34813853672573,211,-35.0,644.0,0.0,
N15526383,35.80296131056182,242,-34.0,651.0,0.0,
N15526378,40.17907489075952,231,-35.0,650.0,0.0,
N15526373,46.102209986472616,231,-36.0,662.0,0.0,
N15526365,43.29750621562101,231,-36.0,649.0,0.0,
N15526381,41.09438580882792,312,-35.0,659.0,0.0,
N15526380,44.13341327589385,231,-35.0,664.0,0.0,
N15526372,39.83515268442582,231,-35.0,642.0,0.0,
N15526371,39.96643338884626,243,-35.0,643.0,0.0,
N15526386,33.44926168480698,311,-34.0,663.0,0.0,
N15526612,33.8381877821319,311,-34.0,656.0,0.0,
N15526376,37.55481315145687,231,-35.0,652.0,0.0,
N15526377,38.45100792086854,243,-35.0,653.0,0.0,
N15526610,40.88811290507414,313,-35.0,661.0,0.0,
N15526384,28.974180338334065,242,-33.0,651.0,0.0,
N15526472,5.386685325174915,211,-31.0,650.0,0.0,
N15526480,0.2267163189707742,242,-30.0,623.0,0.0,
N15526475,6.623893888629213,231,-31.0,650.0,0.0,
